#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,prediction,combined_score
TP53,PSMB3,1846083,1843022,9606.ENSP00000269305,9606.ENSP00000225426,0,0,0,0,0,0.576,0,0.045,0,0.577
PPP3CA,USP14,1858236,1844948,9606.ENSP00000378323,9606.ENSP00000261601,0,0,0,0,0,0.576,0,0,0,0.576
PSMD9,CDK4,1862152,1844551,9606.ENSP00000440485,9606.ENSP00000257904,0,0,0,0,0,0.576,0,0,0,0.576
EXOSC8,VHL,1857848,1844441,9606.ENSP00000374354,9606.ENSP00000256474,0,0,0,0,0,0.576,0,0,0,0.576
RPS3A,VHL,1853009,1844441,9606.ENSP00000346050,9606.ENSP00000256474,0,0,0,0,0,0.576,0,0.041,0,0.576
RHOA,DOCK1,1860210,1846665,9606.ENSP00000400175,9606.ENSP00000280333,0,0,0,0,0,0.097,0,0.55,0,0.576
EIF4EBP1,HSP90AB1,1852358,1850780,9606.ENSP00000340691,9606.ENSP00000325875,0,0,0,0,0,0.576,0,0.043,0,0.576
RPS3,VHL,1861952,1844441,9606.ENSP00000433821,9606.ENSP00000256474,0,0,0,0,0,0.576,0,0,0,0.576
TSC1,CDK2,1847972,1845906,9606.ENSP00000298552,9606.ENSP00000266970,0,0,0,0,0,0,0,0.575,0,0.575
RPS3A,NEDD8,1853009,1844012,9606.ENSP00000346050,9606.ENSP00000250495,0,0,0,0,0.248,0.435,0,0.081,0,0.575
MDM2,JUN,1861282,1855436,9606.ENSP00000417281,9606.ENSP00000360266,0,0,0,0,0,0.231,0,0.47,0,0.575
JUN,ITPK1,1855436,1845959,9606.ENSP00000360266,9606.ENSP00000267615,0,0,0,0,0,0.567,0,0.06,0,0.575
PSMD4,EIF3F,1854905,1849251,9606.ENSP00000357879,9606.ENSP00000310040,0,0,0,0,0.14,0.423,0,0.211,0,0.574
MLST8,EIF4G1,1858459,1852064,9606.ENSP00000380313,9606.ENSP00000338020,0,0,0,0,0,0,0,0.574,0,0.574
EIF3A,FBXW7,1854958,1846740,9606.ENSP00000358140,9606.ENSP00000281708,0,0,0,0,0,0.564,0,0.065,0,0.574
CDK4,TSC2,1844551,1842755,9606.ENSP00000257904,9606.ENSP00000219476,0,0,0,0,0,0.081,0,0.555,0,0.574
RPS13,NEDD8,1862013,1844012,9606.ENSP00000435777,9606.ENSP00000250495,0,0,0,0,0.14,0.517,0,0.057,0,0.574
CCNA2,PSMA6,1846354,1844920,9606.ENSP00000274026,9606.ENSP00000261479,0,0,0,0,0,0.572,0,0.045,0,0.573
FBXW7,EIF3E,1846740,1842805,9606.ENSP00000281708,9606.ENSP00000220849,0,0,0,0,0,0.572,0,0,0,0.572
TCF7L2,XRCC5,1862284,1857983,9606.ENSP00000444972,9606.ENSP00000375977,0,0,0,0,0,0.572,0,0,0,0.572
PSMC6,EIF3G,1860306,1844198,9606.ENSP00000401802,9606.ENSP00000253108,0,0,0,0,0.069,0,0,0.56,0,0.572
TCF7L2,XRCC6,1862284,1853821,9606.ENSP00000444972,9606.ENSP00000352257,0,0,0,0,0,0.572,0,0,0,0.572
PCNA,HSP90AA1,1856984,1851814,9606.ENSP00000368438,9606.ENSP00000335153,0,0,0,0,0.09,0,0,0.548,0,0.571
TP53,ITPK1,1846083,1845959,9606.ENSP00000269305,9606.ENSP00000267615,0,0,0,0,0,0.567,0,0.052,0,0.571
PSMD6,TP53,1847640,1846083,9606.ENSP00000295901,9606.ENSP00000269305,0,0,0,0,0,0.567,0,0.051,0,0.571
MDM2,PSMB6,1861282,1846162,9606.ENSP00000417281,9606.ENSP00000270586,0,0,0,0,0,0.571,0,0,0,0.571
MDM2,PSMD2,1861282,1849263,9606.ENSP00000417281,9606.ENSP00000310129,0,0,0,0,0,0.57,0,0,0,0.57
PRKDC,RPS11,1849621,1846167,9606.ENSP00000313420,9606.ENSP00000270625,0,0,0,0,0,0.57,0,0,0,0.57
EIF3A,EGFR,1854958,1846445,9606.ENSP00000358140,9606.ENSP00000275493,0,0,0,0,0,0,0,0.57,0,0.57
RICTOR,FBXO9,1853522,1843715,9606.ENSP00000349959,9606.ENSP00000244426,0,0,0,0,0,0.57,0,0,0,0.57
CTNNB1,CDKN1A,1852818,1843736,9606.ENSP00000344456,9606.ENSP00000244741,0,0,0,0,0,0,0,0.57,0,0.57
RPTOR,FBXO9,1848942,1843715,9606.ENSP00000307272,9606.ENSP00000244426,0,0,0,0,0,0.57,0,0,0,0.57
MTOR,FBXO9,1854147,1843715,9606.ENSP00000354558,9606.ENSP00000244426,0,0,0,0,0,0.57,0,0,0,0.57
PSMA7,RB1,1855365,1845924,9606.ENSP00000359910,9606.ENSP00000267163,0,0,0,0,0,0.564,0,0.052,0,0.569
BIRC5,CCNA2,1848314,1846354,9606.ENSP00000301633,9606.ENSP00000274026,0,0,0,0,0.139,0,0,0.52,0,0.569
EGFR,CDH2,1846445,1846066,9606.ENSP00000275493,9606.ENSP00000269141,0,0,0,0,0,0,0,0.569,0,0.569
CUL2,BTRC,1862282,1855188,9606.ENSP00000444856,9606.ENSP00000359206,0,0,0,0,0.078,0.326,0,0.361,0,0.568
EGFR,RB1,1846445,1845924,9606.ENSP00000275493,9606.ENSP00000267163,0,0,0,0,0,0,0,0.568,0,0.568
HSP90AA1,CCND1,1851814,1843117,9606.ENSP00000335153,9606.ENSP00000227507,0,0,0,0,0,0,0,0.567,0,0.567
CDKN1B,RPS6KB1,1843169,1843035,9606.ENSP00000228872,9606.ENSP00000225577,0,0,0,0,0,0,0,0.567,0,0.567
CUL1,VHL,1850867,1844441,9606.ENSP00000326804,9606.ENSP00000256474,0,0,0,0,0,0.149,0,0.512,0,0.567
MTOR,VHL,1854147,1844441,9606.ENSP00000354558,9606.ENSP00000256474,0,0,0,0,0,0,0,0.567,0,0.567
INSR,TP53,1848574,1846083,9606.ENSP00000303830,9606.ENSP00000269305,0,0,0,0,0,0,0,0.567,0,0.567
JUN,CCNB1,1855436,1844435,9606.ENSP00000360266,9606.ENSP00000256442,0,0,0,0,0,0,0,0.566,0,0.566
SHC1,NEDD8,1860266,1844012,9606.ENSP00000401303,9606.ENSP00000250495,0,0,0,0,0,0.566,0,0,0,0.566
BIRC5,CDH1,1848314,1844988,9606.ENSP00000301633,9606.ENSP00000261769,0,0,0,0,0,0,0,0.566,0,0.566
CDC42,TP53,1849707,1846083,9606.ENSP00000314458,9606.ENSP00000269305,0,0,0,0,0,0,0,0.565,0,0.565
PSMC6,MAPK9,1860306,1859420,9606.ENSP00000401802,9606.ENSP00000389338,0,0,0,0,0,0.094,0,0.54,0,0.565
AURKB,CDK4,1863844,1844551,9606.ENSP00000463999,9606.ENSP00000257904,0,0,0.423,0.677,0.165,0.26,0,0.714,0,0.565
PSMD12,RPS11,1853297,1846167,9606.ENSP00000348442,9606.ENSP00000270625,0,0,0,0,0,0.564,0,0,0,0.564
PSMC6,SHC1,1860306,1860266,9606.ENSP00000401802,9606.ENSP00000401303,0,0,0,0,0,0,0,0.563,0,0.563
NCF2,ARHGDIA,1854612,1846084,9606.ENSP00000356505,9606.ENSP00000269321,0,0,0,0,0,0,0,0.563,0,0.563
PSMA2,PSMD10,1842974,1842679,9606.ENSP00000223321,9606.ENSP00000217958,0,0,0,0,0.114,0.087,0,0.502,0,0.562
BIRC5,CDKN1B,1848314,1843169,9606.ENSP00000301633,9606.ENSP00000228872,0,0,0,0,0,0,0,0.562,0,0.562
PSMC6,GRB2,1860306,1852164,9606.ENSP00000401802,9606.ENSP00000339007,0,0,0,0,0,0,0,0.562,0,0.562
XRCC5,HSP90AA1,1857983,1851814,9606.ENSP00000375977,9606.ENSP00000335153,0,0,0,0,0,0.356,0,0.346,0,0.561
RPS6,CCND1,1857216,1843117,9606.ENSP00000369757,9606.ENSP00000227507,0,0,0,0,0,0,0,0.561,0,0.561
IQGAP1,PSMD11,1846003,1844971,9606.ENSP00000268182,9606.ENSP00000261712,0,0,0,0,0,0,0,0.561,0,0.561
CCNB1,EIF3E,1844435,1842805,9606.ENSP00000256442,9606.ENSP00000220849,0,0,0,0,0,0,0,0.561,0,0.561
CDH2,LEF1,1846066,1845704,9606.ENSP00000269141,9606.ENSP00000265165,0,0,0,0,0,0,0,0.561,0,0.561
RPS4X,ARPC1B,1855955,1844155,9606.ENSP00000362744,9606.ENSP00000252725,0,0,0,0,0,0,0,0.561,0,0.561
CDKN2A,CCNA1,1859838,1844380,9606.ENSP00000394932,9606.ENSP00000255465,0,0,0,0,0,0.129,0,0.515,0,0.56
CCND3,EIF3C,1855798,1851492,9606.ENSP00000362082,9606.ENSP00000332604,0,0,0,0,0,0,0,0.56,0,0.56
PTPN1,PXN,1855520,1843137,9606.ENSP00000360683,9606.ENSP00000228307,0,0,0,0,0,0,0,0.557,0,0.557
FOS,LEF1,1848822,1845704,9606.ENSP00000306245,9606.ENSP00000265165,0,0,0,0,0,0,0,0.557,0,0.557
PTK2,CDH2,1852426,1846066,9606.ENSP00000341189,9606.ENSP00000269141,0,0,0,0,0,0,0,0.556,0,0.556
HSP90AB1,GSK3B,1850780,1850681,9606.ENSP00000325875,9606.ENSP00000324806,0,0,0,0,0,0.096,0,0.528,0,0.555
FAU,GRB2,1861888,1852164,9606.ENSP00000431822,9606.ENSP00000339007,0,0,0,0,0,0.517,0,0.117,0,0.555
